Stage,Utility,Root,Level,Title,Company_Name,Date,Submitter,Docket_No,Page_Type,PDF_Link,Page_URL,Breadcrumb
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84140 National Energy Board - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority – Vary Certificate EC-51 > 
1,electric,Facilities > Electricity,4,A84140-2 NEB – IR No. 1 to BC Hydro – Vary Certificate EC-51 - A5Q9E9,A84140-2 NEB – IR No. 1 to BC Hydro – Vary Certificate EC-51 - A5Q9E9,,,A84140-2,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3280779,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3280779,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84140 National Energy Board - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority – Vary Certificate EC-51 > A84140-2 NEB – IR No. 1 to BC Hydro – Vary Certificate EC-51 - A5Q9E9
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A5Q9F0,Receipt - Accusé de réception - A5Q9F0,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3283643,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3283643,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84140 National Energy Board - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority – Vary Certificate EC-51 > Receipt - Accusé de réception - A5Q9F0
1,electric,Facilities > Electricity,3,A84439 BC Hydro - Errata No. 1 to the Application NEB File OF-Fac-IPL-B215-2017-01 01,A84439 BC Hydro - Errata No. 1 to the Application NEB File OF-Fac-IPL-B215-2017-01 01,,,A84439,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3296707,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84439 BC Hydro - Errata No. 1 to the Application NEB File OF-Fac-IPL-B215-2017-01 01
1,electric,Facilities > Electricity,4,A84439-1 2017 06 15 BCH NEB Vary EC 51 ERRT 1 - A5R4Q4,A84439-1 2017 06 15 BCH NEB Vary EC 51 ERRT 1 - A5R4Q4,,,A84439-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3298139,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3298139,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84439 BC Hydro - Errata No. 1 to the Application NEB File OF-Fac-IPL-B215-2017-01 01 > A84439-1 2017 06 15 BCH NEB Vary EC 51 ERRT 1 - A5R4Q4
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3296707,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84439 BC Hydro - Errata No. 1 to the Application NEB File OF-Fac-IPL-B215-2017-01 01 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84439 BC Hydro - Errata No. 1 to the Application NEB File OF-Fac-IPL-B215-2017-01 01 > 
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A5R4Q5,Receipt - Accusé de réception - A5R4Q5,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3296818,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3296818,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84439 BC Hydro - Errata No. 1 to the Application NEB File OF-Fac-IPL-B215-2017-01 01 > Receipt - Accusé de réception - A5R4Q5
1,electric,Facilities > Electricity,3,A84440 BC Hydro - BC Hydro Responses to NEB Information Request No. 1 NEB File OF-Fac-IPL-B215-2017-01 01,A84440 BC Hydro - BC Hydro Responses to NEB Information Request No. 1 NEB File OF-Fac-IPL-B215-2017-01 01,,,A84440,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3299347,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84440 BC Hydro - BC Hydro Responses to NEB Information Request No. 1 NEB File OF-Fac-IPL-B215-2017-01 01
1,electric,Facilities > Electricity,4,A84440-1 2017 06 15 BCH NEB Vary EC 51 IRES 1 - A5R4Q6,A84440-1 2017 06 15 BCH NEB Vary EC 51 IRES 1 - A5R4Q6,,,A84440-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3296708,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3296708,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84440 BC Hydro - BC Hydro Responses to NEB Information Request No. 1 NEB File OF-Fac-IPL-B215-2017-01 01 > A84440-1 2017 06 15 BCH NEB Vary EC 51 IRES 1 - A5R4Q6
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3299347,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84440 BC Hydro - BC Hydro Responses to NEB Information Request No. 1 NEB File OF-Fac-IPL-B215-2017-01 01 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84440 BC Hydro - BC Hydro Responses to NEB Information Request No. 1 NEB File OF-Fac-IPL-B215-2017-01 01 > 
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A5R4Q7,Receipt - Accusé de réception - A5R4Q7,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3299020,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3299020,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84440 BC Hydro - BC Hydro Responses to NEB Information Request No. 1 NEB File OF-Fac-IPL-B215-2017-01 01 > Receipt - Accusé de réception - A5R4Q7
1,electric,Facilities > Electricity,3,A84872 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 - Notice to Not Proceed with Project Activities,A84872 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 - Notice to Not Proceed with Project Activities,,,A84872,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3297854,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84872 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 - Notice to Not Proceed with Project Activities
1,electric,Facilities > Electricity,4,A84872-1 NEB - Letter - BC Hydro - Variance to Certificate EC-51 - A5S1E1,A84872-1 NEB - Letter - BC Hydro - Variance to Certificate EC-51 - A5S1E1,,,A84872-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3297986,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3297986,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84872 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 - Notice to Not Proceed with Project Activities > A84872-1 NEB - Letter - BC Hydro - Variance to Certificate EC-51 - A5S1E1
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3297854,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84872 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 - Notice to Not Proceed with Project Activities > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84872 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 - Notice to Not Proceed with Project Activities > 
1,electric,Facilities > Electricity,4,A84872-2 ONE - Lettre - Modification du certificat EC-51 - A5S1E0,A84872-2 ONE - Lettre - Modification du certificat EC-51 - A5S1E0,,,A84872-2,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3296335,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3296335,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84872 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 - Notice to Not Proceed with Project Activities > A84872-2 ONE - Lettre - Modification du certificat EC-51 - A5S1E0
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A5S1E2,Receipt - Accusé de réception - A5S1E2,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3297533,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3297533,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84872 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 - Notice to Not Proceed with Project Activities > Receipt - Accusé de réception - A5S1E2
1,electric,Facilities > Electricity,3,"A85016 BC Hydro - Response to NEB Letter dated July 11, 2017","A85016 BC Hydro - Response to NEB Letter dated July 11, 2017",,,A85016,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3297775,"Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A85016 BC Hydro - Response to NEB Letter dated July 11, 2017"
1,electric,Facilities > Electricity,4,A85016-1 2017 07 18 BCH NEB Vary EC 51 CRSP - A5S3Q9,A85016-1 2017 07 18 BCH NEB Vary EC 51 CRSP - A5S3Q9,,,A85016-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3299429,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3299429,"Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A85016 BC Hydro - Response to NEB Letter dated July 11, 2017 > A85016-1 2017 07 18 BCH NEB Vary EC 51 CRSP - A5S3Q9"
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3297775,"Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A85016 BC Hydro - Response to NEB Letter dated July 11, 2017 > "
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,"Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A85016 BC Hydro - Response to NEB Letter dated July 11, 2017 > "
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A5S3R0,Receipt - Accusé de réception - A5S3R0,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3298102,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3298102,"Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A85016 BC Hydro - Response to NEB Letter dated July 11, 2017 > Receipt - Accusé de réception - A5S3R0"
1,electric,Facilities > Electricity,3,A86028 National Energy Board - Letter and Information Request No. 2 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51,A86028 National Energy Board - Letter and Information Request No. 2 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51,,,A86028,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3327825,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A86028 National Energy Board - Letter and Information Request No. 2 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51
1,electric,Facilities > Electricity,4,A86028-1 NEB - Letter - BC Hydro - IR No. 2 - A5U1U3,A86028-1 NEB - Letter - BC Hydro - IR No. 2 - A5U1U3,,,A86028-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3328048,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3328048,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A86028 National Energy Board - Letter and Information Request No. 2 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51 > A86028-1 NEB - Letter - BC Hydro - IR No. 2 - A5U1U3
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3327825,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A86028 National Energy Board - Letter and Information Request No. 2 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A86028 National Energy Board - Letter and Information Request No. 2 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51 > 
1,electric,Facilities > Electricity,4,A86028-2 NEB - IR No. 2 - BC Hydro - A5U1U4,A86028-2 NEB - IR No. 2 - BC Hydro - A5U1U4,,,A86028-2,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3331018,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3331018,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A86028 National Energy Board - Letter and Information Request No. 2 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51 > A86028-2 NEB - IR No. 2 - BC Hydro - A5U1U4
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A5U1U5,Receipt - Accusé de réception - A5U1U5,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3328706,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3328706,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A86028 National Energy Board - Letter and Information Request No. 2 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51 > Receipt - Accusé de réception - A5U1U5
1,electric,Facilities > Electricity,3,A86221 BC Hydro - Responses to NEB Information Request No. 2 (NEB File OF-Fac-IPL-B215-2017-01 01),A86221 BC Hydro - Responses to NEB Information Request No. 2 (NEB File OF-Fac-IPL-B215-2017-01 01),,,A86221,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3330818,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A86221 BC Hydro - Responses to NEB Information Request No. 2 (NEB File OF-Fac-IPL-B215-2017-01 01)
1,electric,Facilities > Electricity,4,A86221-1 2017 09 21 BCH NEB Vary EC 51 IRES 2 - A5U3Y0,A86221-1 2017 09 21 BCH NEB Vary EC 51 IRES 2 - A5U3Y0,,,A86221-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3328283,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3328283,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A86221 BC Hydro - Responses to NEB Information Request No. 2 (NEB File OF-Fac-IPL-B215-2017-01 01) > A86221-1 2017 09 21 BCH NEB Vary EC 51 IRES 2 - A5U3Y0
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3330818,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A86221 BC Hydro - Responses to NEB Information Request No. 2 (NEB File OF-Fac-IPL-B215-2017-01 01) > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A86221 BC Hydro - Responses to NEB Information Request No. 2 (NEB File OF-Fac-IPL-B215-2017-01 01) > 
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A5U3Y1,Receipt - Accusé de réception - A5U3Y1,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3331255,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3331255,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A86221 BC Hydro - Responses to NEB Information Request No. 2 (NEB File OF-Fac-IPL-B215-2017-01 01) > Receipt - Accusé de réception - A5U3Y1
1,electric,Facilities > Electricity,3,A87018 National Energy Board - Letter and Information Request No. 3 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51,A87018 National Energy Board - Letter and Information Request No. 3 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51,,,A87018,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3341404,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87018 National Energy Board - Letter and Information Request No. 3 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51
1,electric,Facilities > Electricity,4,A87018-1 NEB - Letter - BC Hydro - Variance of Certificate EC-51 - A5V7Y3,A87018-1 NEB - Letter - BC Hydro - Variance of Certificate EC-51 - A5V7Y3,,,A87018-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3342024,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3342024,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87018 National Energy Board - Letter and Information Request No. 3 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51 > A87018-1 NEB - Letter - BC Hydro - Variance of Certificate EC-51 - A5V7Y3
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3341404,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87018 National Energy Board - Letter and Information Request No. 3 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87018 National Energy Board - Letter and Information Request No. 3 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51 > 
1,electric,Facilities > Electricity,4,A87018-2 NEB - IR No. 3 - BC Hydro - Variance of Certificate EC-51 - A5V7Y4,A87018-2 NEB - IR No. 3 - BC Hydro - Variance of Certificate EC-51 - A5V7Y4,,,A87018-2,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3334787,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3334787,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87018 National Energy Board - Letter and Information Request No. 3 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51 > A87018-2 NEB - IR No. 3 - BC Hydro - Variance of Certificate EC-51 - A5V7Y4
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A5V7Y5,Receipt - Accusé de réception - A5V7Y5,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3337865,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3337865,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87018 National Energy Board - Letter and Information Request No. 3 - British Columbia Hydro and Power Authority - Variance of Certificate EC-51 > Receipt - Accusé de réception - A5V7Y5
1,electric,Facilities > Electricity,3,A87278 BC Hydro - NEB File OF-Fac-IPL-B215-2017-01 01 Response to NEB Information Request No. 3,A87278 BC Hydro - NEB File OF-Fac-IPL-B215-2017-01 01 Response to NEB Information Request No. 3,,,A87278,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3346293,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87278 BC Hydro - NEB File OF-Fac-IPL-B215-2017-01 01 Response to NEB Information Request No. 3
1,electric,Facilities > Electricity,4,A87278-1 2017 10 26 BCH NEB Vary EC 51 IRES 3 - A5W1Y9,A87278-1 2017 10 26 BCH NEB Vary EC 51 IRES 3 - A5W1Y9,,,A87278-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3346961,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3346961,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87278 BC Hydro - NEB File OF-Fac-IPL-B215-2017-01 01 Response to NEB Information Request No. 3 > A87278-1 2017 10 26 BCH NEB Vary EC 51 IRES 3 - A5W1Y9
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3346293,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87278 BC Hydro - NEB File OF-Fac-IPL-B215-2017-01 01 Response to NEB Information Request No. 3 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87278 BC Hydro - NEB File OF-Fac-IPL-B215-2017-01 01 Response to NEB Information Request No. 3 > 
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A5W1Z0,Receipt - Accusé de réception - A5W1Z0,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3347064,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3347064,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87278 BC Hydro - NEB File OF-Fac-IPL-B215-2017-01 01 Response to NEB Information Request No. 3 > Receipt - Accusé de réception - A5W1Z0
1,electric,Facilities > Electricity,3,A87596 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51,A87596 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51,,,A87596,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3354978,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87596 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51
1,electric,Facilities > Electricity,4,A87596-1 NEB - Letter - BC Hydro - Variance of Certificate EC-51 - A5W7A1,A87596-1 NEB - Letter - BC Hydro - Variance of Certificate EC-51 - A5W7A1,,,A87596-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3352550,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3352550,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87596 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 > A87596-1 NEB - Letter - BC Hydro - Variance of Certificate EC-51 - A5W7A1
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3354978,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87596 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87596 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 > 
1,electric,Facilities > Electricity,4,A87596-2 ONE - Lettre - BC Hydro - A5W7A0 (Pending Translation),A87596-2 ONE - Lettre - BC Hydro - A5W7A0 (Pending Translation),,,A87596-2,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/41059,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/41059,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87596 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 > A87596-2 ONE - Lettre - BC Hydro - A5W7A0 (Pending Translation)
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A5W7A2,Receipt - Accusé de réception - A5W7A2,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354094,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354094,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A87596 National Energy Board - Letter - British Columbia Hydro and Power Authority - Variance to Certificate EC-51 > Receipt - Accusé de réception - A5W7A2
1,electric,Facilities > Electricity,3,A89943 National Energy Board - Letter and Order AO-002-EC-51 to British Columbia Hydro and Power Authority,A89943 National Energy Board - Letter and Order AO-002-EC-51 to British Columbia Hydro and Power Authority,,,A89943,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3460627,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A89943 National Energy Board - Letter and Order AO-002-EC-51 to British Columbia Hydro and Power Authority
1,electric,Facilities > Electricity,4,A89943-1 Letter and Order AO-002-EC-51 to British Columbia Hydro and Power Authority - A6A2A7,A89943-1 Letter and Order AO-002-EC-51 to British Columbia Hydro and Power Authority - A6A2A7,,,A89943-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3461502,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3461502,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A89943 National Energy Board - Letter and Order AO-002-EC-51 to British Columbia Hydro and Power Authority > A89943-1 Letter and Order AO-002-EC-51 to British Columbia Hydro and Power Authority - A6A2A7
